"","","exprtTATwistRas - expras"
"oTn3l5tDdL29LAf90k","NM_025901","-0.421828247092231"
"06jB_3DcrqSfs02Ph0","NM_025901","-0.462449514036427"
"6rjCNRcf.SeFRlOa1c","NM_172551","0.104526680569103"
"3zeTwolFuqW9i4Vkjs","NM_198600","-0.0212940493561078"
"HDort7QbUDn505Uhp4","NM_022814","0.0978716752585891"
"HUSHi9e4uyeI.8s4O4","NM_148932","0.548328074850701"
"EP19xOCZN9.ejhLqUU","NM_145145","-0.478505576265331"
"KBpdy64e_E0P4H6yd4","NM_145145","-0.519652820380826"
"r3lS1f6LuyFOwe6SUI","NM_153415","-0.469337785226632"
"clMewrlxRLjd5wcODk","NM_011134","2.17480135967659"
"BguHXKk9r6EoNDpTvA","NM_183308","-0.396262608562774"
"KccvDAR8sJJdSeOoFA","NM_173006","0.309389486875389"
"onTKxzP0QJ3se4Xcjc","NM_173006","0.31439939914344"
"ue6Iz8L_CBBBnd01F4","NM_173006","0.710763369804125"
"NOFp_egO_1JS0klOKo","NM_026340","-0.189833279540212"
"WgqpPyneX9cfd7s14E","NM_025390","-0.823114431501383"
"KS564or5IJDouFv1KU","NM_026398","0.233191245541319"
"NuCne5IT9o7B58nSq4","NM_026398","-0.0939708945789999"
"lnXoaKRyqkgZOR4DcQ","NM_028753","-0.166015707628796"
"KuJ4_rIkXOEoTpteQk","NM_022318","0.173282562342154"
"xTX86vkoT5SvxGl3iU","NM_022318","-0.161063995530898"
"TmSTaxN1Ze.2v8PpLg","NM_024286","-0.0446733473016492"
"Zxl0iV2iSgReRCOm10","NM_008898","-0.0467575839496241"
"ZUSJ6rklUE7j.g4uwM","NM_008898","0.0916765052386683"
"oxIKp33dRInquSVQTs","NM_008898","0.190019219172447"
"roEREH9zl7Q10VZRSk","NM_145908","0.543866736206827"
"op4pM4U0w1X0MVdfKs","NM_145907","0.00403294915167063"
"Bt1y5.nXguju3_oHpU","NM_011136","-0.102794596945399"
"xi5Inq_USn9dHEq4yk","NM_198933","0.531519030817826"
"ZwBDt.0o_fTo_iB.cE","NM_198933","-0.390719417677142"
"oqB3kXElJfTl11F0Hg","NM_198932","0.079818588005482"
"KooVimq1Cni4iWlOXU","NM_011138","-0.259496013572611"
"HO7OqssqEZRRFGq5IY","XM_001475430","0.0219784398894092"
"iBdd4le5YWVQ5bgvog","NM_013633","-0.336406954359229"
"QpWgiAmByT4gW7iui0","NM_013633","-0.584131816788222"
"i_734AlLRfXPVKGX9c","NM_010127","0.111819494749394"
"HoVar9w.QVQOE78.kU","NM_008902","-0.203636832693957"
"HluqE6C0.uTo7ku6EU","NM_026438","-1.10557553893373"
"fIjCJFh57qjDjVPht4","NM_146141","-0.203076743270838"
"NoI10XCIwiRYee6ow4","NM_146141","-0.209798957795336"
"Bp.ZXYbzwd5E4G_gIg","NM_146141","-0.07300047981491"
"opLqpK0l4I4Io4Z4s8","NM_145610","-0.0988742435391492"
"TV8QoIRTF85fPK6DLQ","NM_008903","0.391394363851869"
"33seEEm4LFbFOEsU1Y","NM_008247","0.0781309579750342"
"6FlL0aBx0FDRiV4KsQ","NM_008247","0.185423007251323"
"rBBWKCppJCauedN5eg","NM_080555","0.334813842972164"
"0eRvXnndY3TSEsg7Kg","NM_080555","0.268312300481931"
"953ip7dU3Uur.QoqU0","NM_015817","0.244785473250369"
"BX97Rfx3_SW4_R7VkY","NM_028000","-0.0203994100189711"
"Z90sooLKF9iLqLesRU","NM_028922","-0.205655135725866"
"oIiunIrq0uLqhoWHQc","NM_145521","-0.31583638525634"
"0R61SSO0sxAEw0NXqQ","NM_134027","0.462673440022902"
"EgHDjM7AUFYquLSEpU","NM_013634","-0.199133191273727"
"Hhjipz2igp4BTEp4RU","NM_001080118","-0.189837895254771"
"ujhIXSkjbRIkbknHk4","NM_011146","-0.778635176436232"
"id7.Oe86uAd6iPde_E","NM_011146","-0.798427585723239"
"3RCJ4VDr548QM4XgnU","NM_011146","-0.485994504717244"
"ldOoSbtf1Qh35C0x8o","NM_008904","-0.310894903093416"
"9_O9R5RvJttdn1Jo20","NM_133249","-0.0915206774088233"
"fsq00ILrcTHvvHSusU","XM_001002886","-0.065832629663765"
"0d6DVPQ9zdX7g7sSlI","NM_023785","-0.217691062355351"
"oGpCUL5BeQ.Otz95L0","NM_023785","-0.298717418279875"
"QyKlGXefl5LUSEeeIs","NM_011148","-0.459122201239739"
"QmSE.phU.QX3j65IpU","NM_026221","-0.713248634296716"
"WpKV6sNkAr0vdIZ5Vw","NM_008905","0.145433171835947"
"0QDpdFZcRF3hRRZQL0","NM_008905","0.0147984198992646"
"TAgSVbrn_nwaq1aeSc","NM_001038492","0.612725495368387"
"r7qIgMRbgF6gRX9fqU","NM_001038492","-0.279796697452365"
"KpJC4SX1S9zUNNfSsk","NM_008906","-0.370003514627939"
"NnRuFInETh9S1Apl14","NM_008906","-0.316112895990786"
"9jiB9NcCTErXpN_1Ok","NM_008907","-0.278567408375752"
"W1ePrhIDpoISgER6ek","NM_008908","1.54331430982299"
"BEa9fuN1P6uFYq.v4o","NM_008908","0.755837448158216"
"37v1fjd7T78TJLnhEo","NM_026352","0.164431202648904"
"K_aSNinSpJCjqCUCSA","NM_019489","-0.588024983056643"
"TJKWT0jnXGt47rlThY","NM_019489","-0.430062529799475"
"reXhdOe90IqC7fekp8","NM_134084","-0.391161240784912"
"HKnhJ.pyiEqKUKZ3v4","NM_144954","0.1121316478257"
"98FL3X3Xrv5KDqdTso","NM_027351","-0.318185674365102"
"0S5edLLh.3T4EqdxHI","NM_008909","-0.242812018747179"
"lDnCuusSiCtYiNuaUg","NM_008909","0.0355503003413151"
"fVKdOgHt3vWmKHp0eM","NM_008910","-0.395201117376867"
"fFSnToB7d71pih6dHg","NM_008910","-0.475449648620076"
"fUvTTX5OY6TeobTqgY","NM_008910","-0.289516076834364"
"ry1e1qOt947dcQ5riQ","NM_011151","-0.200693748434414"
"otajrfeO3XEOa4kgWE","NM_011151","-0.0599240691060583"
"0mmpiVmIXV.cX2VSPQ","NM_011151","0.0894278343123158"
"i7v5dERT_1SFLpPKUw","NM_016910","-0.109150297737353"
"uX7VHxHOSzdcH0uR3k","XM_001475248","-0.146110016812665"
"3kjEkew3dyud.riIYk","NM_177167","-0.337261435697062"
"Kqr1FemSS05_AKC38E","NM_177167","-0.452453637446339"
"WidMobfVOqV7HrtDAU","NM_176833","0.501574246374185"
"KE5TupflCrz9KrfXqI","NM_176833","0.36229828107286"
"B4JXq6f793Toe_iLQY","NM_176833","-0.347895529545304"
"KVSgSOP3lfXhNCueHc","NM_008014","0.194003241362015"
"l45uVim14KFirpozYM","NM_176919","-0.147033557836906"
"NSO7VFHiJi4Xuvq9S4","NM_175523","0.036880176861402"
"rQHt6PXeoH5.X_nk0I","NM_178726","-0.386839089335873"
"0uOo4n76fKOd8UiLFQ","NM_178726","-0.41564651337243"
"cmRUkapZEeX6Bkpxkg","NM_026447","0.144178874060042"
"Te9AlElQ58UrVF95Do","NM_026447","0.484551858906269"
"Hu.ijSDkkFTdPZTnso","NM_001098231","-0.588191172943765"
"rlypEwQt0ilBeJxAkI","NM_012022","-0.116977007645863"
"HAiXjgHuRL.lSZZfoU","NM_008911","-0.0203460699830611"
"fSc5D14aVIr5V4f6eg","NM_008911","0.584561013364437"
"ugYjW63uXQNWoj.XiU","NM_031868","-0.0218682361167115"
"ExIDTnlOrRHpd0pUVs","NM_031868","0.0856239947243367"
"EA055Tq0R6XdKVFbRo","NM_031868","0.0459950244355269"
"rcBhL6wXz.eVQPHumI","NM_172707","-0.015274775469992"
"HnAYS_sF8.3lUDx7pg","NM_172707","0.2207875866994"
"TZWKel4otppTfvfdus","NM_013636","-0.511995752146681"
"E.JasSal4BHE5Hl.qI","NM_175934","-0.432756639214505"
"cGefqH4je6WChbRRME","XM_001477157","-0.445822640745429"
"0gBLq_v_4Kt_ryBRDo","NM_175934","-0.196506842808191"
"ctQElFfSKJ54JJeHHQ","XR_031654","-0.197380607740532"
"lhHuhDiTOqYZ22A554","NM_029632","0.213563330788062"
"oUE_ee0EuGqF5f6F6c","NM_029834","0.0697684036755"
"ieb9PFzpvee6ehORl0","NM_011625","0.502704567542853"
"xC17p4p19Ioo0LV1JE","NM_011625","0.00161166861709994"
"xSOFUl4lVlKFqVEeVQ","NM_026731","0.13025496309786"
"ZaGK0E2OJz6D6EuCKA","NM_026731","0.709295044531959"
"EhPjjffjlBJiigIn2A","NM_133485","1.25337594439064"
"6ESeilPdQh5UpBIiX8","NM_028104","0.118884878109262"
"TvsSQ7wguBJeQVuVHc","NM_133819","-0.353639271346637"
"lou3XNN4teKIEuVeOU","NM_033371","0.539047981734154"
"BrNao0UeS7oD06Eejs","NM_021391","-0.220680622084264"
"iCki6qMhIJ6yJClipI","NM_144828","0.229197881044405"
"0cI3qgKKx4iXErleI0","NM_144828","0.416752007543358"
"Z31fHcpeBV1xnsMDf4","NM_144828","1.86680397906434"
"WyevDrkw9bTt5ys5f0","NM_033264","-0.152020566226581"
"ia9dwTjIjzur9cvXu4","NM_025800","0.0457557354683011"
"lxNQ7_wPlIAwLCO0PE","NM_080464","-0.190912973770539"
"NUeyED8ZJ0ghhKVfn4","NM_177741","-1.05701447071273"
"Bj7Wu5Ox.iuL6gLkug","NM_016854","0.125514021250394"
"unrde.qXi7Mqy0T3qg","NM_138605","-0.233299388594852"
"uVdN7JS7RKEpw6v7Es","NM_146154","0.321206017338985"
"ck6iASS5RFw.vd6Z9s","NM_181595","0.286125654322491"
"HWLVewMhTlNDSz9_Vs","NM_172261","0.707338310886092"
"EV90DdJVm_9.vHtIAU","NM_019411","-0.305199634547158"
"iuZUPHnFvuoFKec06A","NM_017374","-0.281423569193977"
"WnmK_7O6Atookom8So","NM_027982","-0.0236207412067415"
"TJTt6IVwcXkWDhxHfc","NM_016891","0.472376076498506"
"Bd19aUy6B6eCOULoq0","NM_028614","-0.16061901741237"
"9Wn3r1RkLCXntDoooQ","NM_027531","-0.591026060213224"
"ThQu_35M7GWtDy.17Q","NM_026391","0.107135167247478"
"056UKMX2oNIXogcTXo","NM_021529","-0.703129416309975"
"iRB0qn6UoPBzrepImo","NM_138748","0.220248511748752"
"KSSxS5QMCNJ1V56mts","XM_001476699","0.183200968389176"
"r4pUZdVul_Wi6dyh1c","NM_198168","0.0436702585040507"
"6UV5Eg3OoL3yl5ufE0","NM_001081458","-0.247255173048949"
"rUCYNVLOS7MtCUmW4k","NM_012023","-0.279627989639277"
"0VSgqKUG0cEezuQO1k","NM_001081458","0.123878108186686"
"3DgoiIojukgjYonpWk","NM_009358","0.0538437201392732"
"3Tp1ee5e.P16.eeGeo","NM_009358","0.575757434729768"
"9OHLqVrqiAgU3l_V3c","NM_009358","0.273952365618948"
"cYZQJ19V9BdBCBaicQ","NM_009358","-0.192161691467841"
"6Uh99b9ASSjkrpJ8RE","NM_012024","-0.403284751144064"
"cmUle.8lICj0o0E85s","NM_012024","-0.389986271321138"
"lvo735d4Kyfv53qpSg","NM_008913","-0.124843747196428"
"fvKoOBm.1x5Hqh.yMo","NM_008913","0.439192592647053"
"NV.H_ul59XTleixJ0w","NM_008914","0.18097135498369"
"ENOOSoo5HRHZNZRFRI","NM_008915","-0.14531950156924"
"oSUuv43tUu0FlO53n0","NM_024459","-0.38981854778765"
"Q6f5_VSrmh_d6Irol8","NM_019674","-0.203947344350457"
"cl1U6FL_e5H45RP54U","NM_146081","-0.208579798926761"
"onrTheCgP3yRgz7tKw","NM_146081","0.447283007454875"
"KjTrSd4rkHu31bnkVc","NM_146081","-0.348067178303973"
"ZuU6FPxAQtL_e_vAL4","NM_182939","0.164930030642181"
"xJYqcYrpU66We7R7f8","NM_011155","0.387648934939984"
"WrqkKeqVFVSc.zvew8","NM_011155","0.087062660435695"
"9oLXXT_zSUl97.7_so","NM_024209","0.138523978635625"
"u_ihcmkIIJdJHd6iU4","NM_008916","0.137183047922333"
"KpQnCgFPVdSiJHcxEg","NM_008917","-0.311629577396721"
"Hcl1UUIqkVMIqrveKc","NM_019441","-0.234714942435875"
"3EKvWIp7rVTToApV4I","NM_019441","-0.539677657887697"
"iKLrKvInohM9exgpeo","NM_008919","0.400471608675407"
"QYYlkCOCDyFU6FUnTE","NM_019478","-0.132808390894965"
"Wqhcq_1d4ejEFywOsU","NM_145384","-0.145017599468142"
"xQj0onuJkeF6pf3lxE","NM_172574","-0.178735075539207"
"Te4mR4Xql.eXEXuQQg","NM_172574","-0.308576473785195"
"0UJLbUES7l8cBIlU3s","NM_172574","-0.049398677336729"
"BYoDdB7d3PwkQ1RT.8","NM_172574","0.615796744486966"
"Hegyr_AiFALS9SDp5U","NM_019432","-0.282007428752909"
"WbUQ4p3UBU0cd9VAkc","NM_145150","0.92618285876447"
"BnetXVSgPlXk5dfT44","NM_033573","-0.058420647488159"
"6LR1e4kpEVJ.3UgmhE","NM_181650","-0.216540102935069"
"WiEo3dHjcgfjszuKcs","NM_011034","0.296258043193872"
"ireJ7v_pIUN9zS0SAE","NM_011034","-0.288065240503872"
"un7kHh3svOXfRRCuik","NM_011563","-0.540291127428572"
"rCrtfZSNEtDhcXuoZ0","NM_011563","-0.369528435481328"
"NeJOuoRLiFAw8cpeio","NM_011563","0.0435928107311527"
"3u0GF9a6lku6CAR1v4","NM_007452","-0.0989264268913512"
"Be2gjS6GIR5v69CX1I","NM_016764","0.176646192582421"
"cbaeAK91OuMhBpMuCk","NM_012021","-0.745349576094124"
"We3ibw4bf7j4Iuq2JU","NM_012021","-0.0961058674793431"
"0VSqdI8QO8U05XOU0k","NM_007453","-0.143333537928326"
"lUqnSPEDvFNOVzlNJ8","NM_007453","0.0820906837191622"
"N8qygikQIoVaya43uk","NM_016703","0.071006632709528"
"ivKsoIpECKFWsmuN7o","NM_016703","0.0608791869697125"
"0d6RzrTpoqhpLnimgQ","NM_025283","-0.254546950697857"
"l3pHOtOmiqGkueKaBI","NM_025283","-0.564177216615996"
"3eeq44xQY14ASCgHgo","NM_001042671","-0.280045008097781"
"xhTvB3jEm1k9SQn0SQ","NM_054077","0.75475747612102"
"Ndozv5vTJGuXgTYujU","NM_011156","0.222710008400753"
"oIdeD2wqNwwrTL6kxU","NM_011156","0.687697044996911"
"ThK6M3OL2KUl6txKt0","NM_011073","0.360624399418995"
"cU4rhO4nAUaSrgPdcU","NM_011073","-0.43922369141074"
"fg85.DnvFzfvvegDl4","NM_011157","0.559807155384815"
"oYHk2KIKhRL_FwyODU","NM_011157","-0.0955247946676145"
"fiG1fTe9s_J69SeovQ","NM_008920","-0.39090156784338"
"Her0loi056P4HDiass","NM_001033217","0.891885507206558"
"uwMSyDTQ6l0Nfgkgf0","NM_008921","-0.444648596634298"
"QdXIddXoDoXoqnoIsc","NM_008922","-0.213298799989168"
"6qCSn59RfH.hIOoCgk","NM_008922","-0.320041196711238"
"c4wSiXDdUn14S_5CmU","NM_178143","-0.185555089679289"
"oqzrKx4vyJJc136NuY","XM_131633","-0.191862373203945"
"luddJ6oXk3cuJIizRo","NM_031869","-0.382938224513829"
"xlel36loLECggBW.eI","NM_182997","-0.179975843675086"
"otVHR5BVC3j7n.3dDI","NM_008854","0.694205973244632"
"rNXdsH3VACiid0pero","NM_008854","0.584091572646059"
"fqz57fvfruxex4_Vfo","NM_011100","-0.175716007424423"
"9X3q4lGp.uddqyPeN0","NM_016781","0.13625784023605"
"Kb84ASnutkqCCwaCG0","NM_145401","0.300727114603056"
"6Jl4tdEVCU330XgBQY","NM_153744","-0.231294060994878"
"re7f7od_kU_3ejq6mA","NM_021880","-0.27520428405786"
"TV8QiqMOx4BSn4VRNU","NM_008923","-0.637394781444393"
"9DST4n.f4kvywkD0kk","NM_008924","0.160826795801375"
"0lHvRi77yUFUREQz.k","NM_011101","-0.526547618319775"
"KUop2JWfdUjmQI73og","NM_008837","0.126920025846806"
"6RdJJcz8.v3r8l0Kno","NM_008837","-0.0807237039649902"
"3Scioiep.oSAIgqnok","NM_008837","-0.0388608568833106"
"W16BROtHclK1QKFePc","NM_008855","-0.285685232994002"
"unqdEsfXe4Hv7g.l9U","NM_011103","-0.147389326396567"
"3olIF10FxQoI14gFbk","NM_028444","1.27947220242347"
"E_ilBRqeeumZqCeRtc","NM_028444","0.880399828306816"
"Qe7pJkgaooZTQkE1Pc","NM_011104","0.00512947351761195"
"KHkjqbX0J1QXAVLviI","NM_008856","-0.163067309126239"
"6a0r8E.l_SB5Tz.e0g","NM_008858","0.558965788135535"
"firLkt7gkRgmiiSR7g","NM_008858","-0.0168058616517683"
"6QeUwGe5NQLFCIeX6Y","NM_029239","-0.196745161972806"
"WbfEfSdQSUnv_yy88M","NM_029239","0.367288508496479"
"HVF7n8VAiACNShTXdE","NM_029239","0.463567100560862"
"HXe90vjd3tJsrKR08U","NM_008859","-0.316787147073098"
"uw4nZcX6PXCqLy1eRU","NM_008925","0.051579436315734"
"o2V1GlCtvfHfkTU8CE","NM_001039079","0.691005423700087"
"WTQVH3nt54otbuKU4k","NM_008860","0.479004070961405"
"WdfW.tV4UUwuVEwESk","NM_178900","-0.186941731355716"
"HeoF4CLPVXo4uL0CZI","NM_011159","-0.0532375490083403"
"ZXgIs9Veji4vQJkvXg","NM_011159","-0.355345182794723"
"EurZIvTtAUucjv3i.c","NM_011160","-0.620063830319417"
"odSp18hFKjfxJNfC6o","NM_008926","-1.06320287017928"
"TddR7QWKfeUDfV7Tgo","NM_011163","-0.197558259338923"
"lUQp4u6.0.xKtIZMr4","NM_011871","0.600864978428271"
"ZOnu7hSech6e76iCko","NM_025774","0.121719073712452"
"ZXl6okiomF8hP5I_T0","NM_025774","-0.0932185384727422"
"uknh_3vt18Th7t55fo","NM_028410","-0.490643473895682"
"ZVM2HXTu1GmSEr901s","NM_198703","-0.428212504731474"
"rNYlZPfR1NoWFO3hrk","NM_198703","-0.134580174761903"
"HEo4eLn0xSSyKiUDkk","NM_198703","-0.0456011166572647"
"o8xJafqASVUXrPsnUk","NM_175638","0.12897495060877"
"iQNUk0F66dEHN7DqNY","NM_016979","-0.318135136295911"
"lqAzte98HeLUqIvuRU","NM_016979","0.0408973772257397"
"xUQr4Q.3QrXiuUD5U0","NM_011164","-0.671990621667953"
"HZCOee16VZCPuXTpSA","NM_201615","-0.490469698920506"
"WECGi5zTx1UJIiAFFI","NM_011169","-0.556762755463244"
"To8Xo1xufTkdf0eInI","NM_011169","-0.525021540420417"
"9UW1jgASiXnCgQ5Re0","NM_013637","-0.439841360843882"
"cSXuxe4e47WTfu0uu0","NM_001077638","-0.0417552498722955"
"Wslzu4SHndSjqsjvl0","NM_133740","-0.339210784641272"
"oWtxckL9KUXKnEy4hU","NM_013768","-0.37250761622116"
"QZc5C_qEye3f8XRZ1I","NM_178891","-0.282842835032231"
"9f8jhTgs9RLEjueQuE","XM_001480970","0.235745945853931"
"0W7hX6n9JuR0vWyj1A","NM_011170","-0.16979397424732"
"od1dFIqAKiLpEneZUg","NM_080469","0.0876077156353308"
"B1dFIqAKiLpEneZUi4","NM_080469","0.325743059569275"
"K_qf1J3RIV9JN1J5S0","NM_080469","-0.128356142576927"
"6upEUEHOk3EUC6gnF0","NM_001042768","-0.672395520351007"
"6NdtRXBxFaJJLhBhPk","NM_001042767","-0.484206483237552"
"uurnw_6A0hTIfqqKeo","NM_011171","0.131525123784155"
"o5UKf.OVCmo.TS6EnU","NM_011172","0.367483980029016"
"36iZ1KB.XkVN6VHp.Q","NM_015768","-0.668422040760388"
"EtShEDBd1LIR7FfRO0","NM_144944","-0.368006957647447"
"rFqQrj16qfXtf7X7dI","NM_138750","-0.299063410434595"
"TuCKuLlfzrrD3Vzd6k","NM_178047","-0.297580395148547"
"udBcJ54iREK0i0g6aU","NM_011173","-0.200025090581804"
"0CI6qiIAM4En_g7UHk","NM_197945","-0.482802353222271"
"chfj6acd6QUeVPfcNU","NM_197945","-0.0452939084527326"
"N1R9IP0FCgLV2Su5Uk","NM_054057","-0.540143310803314"
"odekggK1xIFHgrjrUg","NM_054057","-0.286468209761357"
"ocSBR4K461I8EUmiKE","NM_001039078","-0.146532526730021"
"xp264juJ_lu6HyKAV4","NM_008937","-0.537247891986448"
"QXuF1UtEJ.6WI8yfSk","NM_025834","0.119827480618977"
"62z3Uoeoe6U94J6uiI","NM_026045","-0.188742641692428"
"EKVzl90S96l03Sy6vI","NM_134129","-0.0313242012269512"
"E5zU5Jf6lUqBrRXsC4","NM_134129","-0.293354389081305"
"cVS66Se9Tl53v0nfeI","NM_134129","-0.203972285213874"
"Z._FUi3Q_VfVJlAhkc","NM_027541","0.000482469505441507"
"KvotRYeIce8lfs33_U","NM_027541","0.101047268470307"
"WuUpYxSpACHFC9FS0k","NM_027541","-0.150309903323807"
"rSpACHFC9FS0l65xXU","NM_027541","0.00490606096810708"
"03BFNF5VOIE0k06UUQ","NM_027328","-0.438911204667725"
"W8kq0IIXqD_IrACO40","NM_172697","-0.0260747254845901"
"Kk7I4vT84HXkS4iLe4","NM_172697","-0.228084858502229"
"3pcFRzrz0x8kq0IIXo","NM_172697","-0.126724272275752"
"TdAt14CtwgCUQgiWio","NM_172697","0.304685456775173"
"Hu7CXpvsklcxwouPqI","NM_025845","0.149754993132541"
"Er5B5PQBezvpIE7Tcc","NM_177806","-0.302101926314924"
"flgJOkgKkIBFNkJvRE","NM_018786","-0.140800645692178"
"QkXdCvn.rvQq1XL3SE","NM_018786","0.239196003066965"
"fYTjVBOAxieSekBVCg","NM_138659","0.3361475395907"
"f5u6OOLQ5Bn1MFu5pI","NM_138659","0.289090473608414"
"iX6Nb_l3Q_B8ez7sgg","NM_021463","-0.113224454391759"
"oc7CiJO8tM3FQAqiUo","NM_026662","-0.0903905873810871"
"3Ph.CSQEsAR4nfSdZc","NM_144806","-0.355267826339562"
"rntxxcg0AJx769QROE","NM_144806","0.394373751558041"
"oAoSi10pKl2oGL2vw4","NM_001081224","0.0483031827973956"
"9SS4E66v_BKVxoLq0o","NM_145487","-0.126976467601125"
"H1YlUamB1yXh5in.wM","NM_001030296","-0.652248578079288"
"BRu.WWpGTEZG1eFNe8","NM_022999","0.471656304438612"
"xmhE8Vo5.72II3ZG2o","NM_011127","-0.694918733327308"
"6dC1x0ohuHnuiQVNsU","NM_175686","-0.559440558741198"
"NX_ysuM97OsDtKoO6c","NM_019429","-0.182288684363609"
"iWIBei3EUA3lnEcXo0","NM_008940","-1.57883355699825"
"WkCjb0KrknmasfpoS4","NM_133731","-1.04007421391751"
"6oJV.keSBGNE3rPtJ0","NM_019752","-0.342797935006686"
"TrjicbtejQOc7VRvXI","NM_178372","-0.440234276471749"
"Hd7A610Abum9.TDur4","NM_178738","-0.498012820917952"
"EWoqSTlh_N.iVHbeT8","NM_133351","1.23068879728567"
"Honp6p_rSrigwCiYoM","NM_133351","0.485282460268515"
"QOk99Oi6HX241mDmXU","NM_011178","-0.0868479818874226"
"KoUghLcSEqRQrpDS5A","NM_173347","0.064350150697531"
"Z4beyUOoG4DPrmNHgU","NM_173347","-0.107825496783009"
"Kkm3lOAUvRZ13U4Phc","NM_173347","0.0899356221605814"
"Keom9md6tHo_.bvzu4","NM_173347","0.376340679454012"
"E3glUoSe6PVXft.U9U","NM_198048","0.702322283998679"
"TX9HulR.pXe3tHBWEc","NM_019412","-0.557269660735387"
"uVSXJVU.7u4TxyRw10","NM_198048","0.836581944304981"
"leh7_q15Gn9UUXsnfs","NM_011179","-0.420761529991406"
"HcOAS.70lTh.uTh7bU","NM_177420","-0.516509121130305"
"frqoTndb8yJ1KMQS24","NM_028216","-0.0744841514668879"
"97qi0pC5IldX0Ra90Q","NM_011180","0.531523176314492"
"QbtDIS6S30S6W37dco","NM_011181","-0.161541259388378"
"foFt6o6h8e59e054vQ","NM_011182","0.936716282288506"
"x7aQsuB9SimuekF2yo","NM_028195","-0.347801810219348"
"cRdJ2C9fvJ7n7Psd0U","NM_139200","-0.371750864397521"
"3AivnpQOgl3nnRX0no","NM_177611","-0.320924137666667"
"EVqEqLE4Ap5uXD77w0","NM_177611","-0.503201826863512"
"N0X2p273H2UaPF_5JU","NM_008943","-0.0573685494214331"
"TQm3fSo4rbu6JK_qKM","NM_011183","-0.10082651981816"
"lV7H5G7HXd.03u5tcc","NM_011963","-0.807731177707524"
"ZChNo9xFcYHeDIz2IM","NM_011964","-0.702122695859727"
"Eqz.FHH7HeX9W4bSdo","NM_020261","0.397313802976321"
"leJjSlJ76.80pKMvTU","NM_133948","-0.0271460349519952"
"N7VtyooTtErveJjSlI","NM_133948","-0.117451333717543"
"6dCIsNNRJMOuMsGCGk","NM_133948","-0.467599757993191"
"9qPF6eUybjgjudER2E","NM_008944","-0.649252314741481"
"0kzpyRToczMVHhY.08","XM_001477596","-0.788399823372707"
"imA4d4LSZ_d6e8K5wM","NM_011966","-0.306155693973986"
"rgoltdgfe6hH9L3D5U","NM_011967","-0.727820450961229"
"0dUh3NIeFXakTFOfoI","NM_011969","-0.639435293102357"
"xuihUuHuixNFZxPmLc","NM_011969","-0.922969810528823"
"ZDOSDsiRtVeGehIlOI","NM_011185","-0.611345695663145"
"iPiRVRYl7kiJ6W8WP4","NM_013640","0.447138070129968"
"3hV4V6B9_KAe5KU6K4","NM_013640","0.084187422143911"
"ZmodcG0bX1dUdFKgf8","NM_011970","-0.495846821847422"
"rp1.5J06c65f3h3STU","NM_011970","-0.362303495248197"
"iXnWBA7Oo7uLd3qJUE","NM_011971","-0.308567695553581"
"lh4p2on7omeTiLnscQ","NM_008945","-0.560648386005047"
"QZwTrs0sQKTqntzqRQ","NM_011186","0.0568382188495402"
"raKdWidsTc6c745xs0","NM_008946","0.00538179486699697"
"QqqLI7x6F03cSTc104","NM_011187","0.259674592338273"
"0Cq9CdWAnaAHpHFNmo","NM_011187","-0.36900884090576"
"NkxRVxVBVPcVQUgBOU","NM_011187","0.410566713041398"
"WQnn9QTjnksWqjqXdQ","NM_010724","0.156679749164015"
"cB.egUgpa5jqQK4DO4","NM_013585","0.757748838628759"
"fRFJKOEenjjsF_jh_M","NM_008947","0.0277452027273686"
"iZQPSZx1WcThMQ_JVI","NM_011188","-0.382608325719747"
"HuBzgiena5Hjh9DolQ","NM_008948","0.125904227475282"
"BSJ7uOY1_CnFUIkIJI","NM_008949","0.0468130174906651"
"BVSkXtUCnL.d.FSj68","NM_011874","-0.191674530873135"
"3TtTQgnOguKe7X_7nU","NM_008950","-0.146924542371867"
"Hp00xIexfz27d6d4Ho","NM_008950","0.119389110909413"
"QrEggLTv6475Px9JIM","NM_025959","-0.0401348939593413"
"WukkRpUCPgigiQiUiU","NM_027357","-0.530982050026026"
"ZkepOdJ6UxID74Pfnk","NM_016883","-0.471752467703567"
"NnXHgsWrc5.cVH9Sr4","NM_016883","-0.308795898949587"
"9IhySAuCKfc7Le7mt4","NM_016883","-0.270033422994375"
"cY4FVLIwB84J53oBz0","NM_178616","0.79213063569278"
"3nsYwfHoEg3jWrTYl8","NM_178616","-0.117898651715176"
"rpQscR2jBDgCjpEH3o","NM_025894","-0.212200429197424"
"KXSIVaYeG.0ncSCCqA","NM_025894","-0.483521249661933"
"3UnUXi6H_1Lut4uedw","NM_011875","-0.146756968031482"
"TXgSekMCDvpCSjVAbQ","NM_021526","-0.440624894297814"
"0pCiYKjlqgAhAiSie0","NM_134101","-0.121884434589242"
"9oewIar6MinyO53nl8","NM_008951","-0.613690433306909"
"3SHn_7t1PeiKedQnug","NM_080554","-0.148117854847623"
"iUgmrL67n.qNOkAgLE","NM_010817","-0.579726871247155"
"EfKn6rUKU7PvxfQIxA","NM_010817","-0.297184732023752"
"6qHfc1J7o5v_u_pSoc","NM_026545","-0.0869703006715774"
"Npiw4.jtP9f_iGh0u4","NM_026000","0.145908960322922"
